,Q_vals,Br_ff,C_ff,H_ff
42,5.090909090909091,20.733080555860063,1.9293049683881613,0.12616988978144378
43,5.212121212121212,20.47351571031204,1.8964658059484534,0.11869634934377826
44,5.333333333333334,20.21722045621525,1.8658972578840105,0.11172020881735709
45,5.454545454545455,19.96396914164579,1.8374124686651068,0.10520653265397537
46,5.575757575757576,19.713559771434863,1.810834729547994,0.0991224556585529
47,5.696969696969697,19.465812818299586,1.7859977733228103,0.09343719170801253
48,5.818181818181818,19.220570153472686,1.762745907536865,0.08812201587718227
49,5.9393939393939394,18.977694062978248,1.740933999492342,0.08315022249559006
50,6.0606060606060606,18.737066314787064,1.7204273294799606,0.07849706218697655
51,6.181818181818182,18.49858724519554,1.7011013308250467,0.07413966131603081
52,6.303030303030303,18.262174838390496,1.682841236384527,0.07005692746460272
53,6.424242424242425,18.027763780038953,1.665541651231427,0.06622944458511246
54,6.545454545454546,17.795304472909457,1.64910607054545,0.06263936135031525
55,6.666666666666667,17.564762009290927,1.6334463603716127,0.05927027596374133
56,6.787878787878788,17.336115100870423,1.618482217097857,0.056107120346207365
57,6.909090909090909,17.109354971508104,1.6041406194112733,0.053136046203454815
58,7.03030303030303,16.88448422191122,1.5903552842748063,0.05034431503858888
59,7.151515151515151,16.661515677583797,1.5770661362494875,0.04772019372685806
60,7.272727272727273,16.44047123271911,1.5642187973705262,0.045252856840728356
61,7.3939393939393945,16.22138070306151,1.5517641028404798,0.042932296516209806
62,7.515151515151516,16.004280700369755,1.5396576460757085,0.040749240297972764
63,7.636363636363637,15.789213540145857,1.5278593551582893,0.03869507709741914
64,7.757575757575758,15.576226192923333,1.516333101511842,0.036761791147175364
65,7.878787878787879,15.365369287788845,1.505046340630044,0.034941903637003925
66,8.0,15.156696175071971,1.4939697839248858,0.03322842156712295
67,8.121212121212121,14.950262053384339,1.4830771002052483,0.031614793250980905
68,8.242424242424242,14.746123164502503,1.472344644918805,0.030094869835246185
