s_values	dI_I
0.0	-1.6229685412229495e-13
0.02404809619238477	-7.53154528987359e-07
0.04809619238476954	-3.0044126178893155e-06
0.07214428857715431	-6.7291452353563065e-06
0.09619238476953908	-1.1886262345647477e-05
0.12024048096192384	-1.841815018131443e-05
0.14428857715430862	-2.625058361321058e-05
0.1683366733466934	-3.529261309380118e-05
0.19238476953907815	-4.5436426383752175e-05
0.21643286573146292	-5.655718474769437e-05
0.24048096192384769	-6.851283360617366e-05
0.26452905811623245	-8.114388733766193e-05
0.28857715430861725	-9.427318830496159e-05
0.312625250501002	-0.0001077056397187468
0.3366733466933868	-0.0001212279123954563
0.3607214428857715	-0.0001346081252645525
0.3847695390781563	-0.00014759549956125628
0.4088176352705411	-0.00015991998678201137
0.43286573146292584	-0.00017129187048937973
0.45691382765531063	-0.00018140134221631882
0.48096192384769537	-0.00018991805191923992
0.5050100200400801	-0.00019649063347554718
0.5290581162324649	-0.00020074620620508482
0.5531062124248497	-0.00020228985347872647
0.5771543086172345	-0.00020070407996380233
0.6012024048096193	-0.00019554824963567287
0.625250501002004	-0.00018635800695997821
0.6492985971943888	-0.00017264468475688068
0.6733466933867736	-0.00015389470276778468
0.6973947895791583	-0.00012956896222154551
0.721442885771543	-9.910224284934837e-05
0.7454909819639278	-6.19026104440399e-05
0.7695390781563126	-1.735084468257954e-05
0.7935871743486974	3.520010043988259e-05
0.8176352705410822	9.642558890193789e-05
0.8416833667334669	0.0001670297296240776
0.8657314629258517	0.0002477457159619135
0.8897795591182365	0.0003393360513074354
0.9138276553106213	0.0004425926283324587
0.937875751503006	0.0005583366229545325
0.9619238476953907	0.0006874181559756202
0.9859719438877755	0.0008307156656840997
1.0100200400801602	0.0009891349232318352
1.034068136272545	0.0011636076090462697
1.0581162324649298	0.0013550893521289196
1.0821643286573146	0.001564557115034237
1.1062124248496994	0.0017930057843094111
1.1302605210420842	0.0020414437995899416
1.154308617234469	0.002310887623075504
1.1783567134268538	0.0026023548140272847
1.2024048096192386	0.0029168554307871662
1.2264529058116231	0.0032553814331437608
1.250501002004008	0.003618893702014753
1.2745490981963927	0.004008306229867768
1.2985971943887775	0.004424466964550825
1.3226452905811623	0.0048681347124830575
1.346693386773547	0.005339951424828282
1.370741482965932	0.005840409106625882
1.3947895791583167	0.006369810507685222
1.4188376753507015	0.006928222683607702
1.442885771543086	0.007515422465877473
1.4669338677354709	0.008130832867990758
1.4909819639278556	0.008773449502377854
1.5150300601202404	0.00944175621897238
1.5390781563126252	0.010133629440825359
1.56312625250501	0.010846231114337721
1.5871743486973948	0.0115758908707572
1.6112224448897796	0.012317978981680452
1.6352705410821644	0.013066773058810438
1.659318637274549	0.013815323266398765
1.6833667334669338	0.01455532313477878
1.7074148296593186	0.015276995890559907
1.7314629258517034	0.015969009479082894
1.7555110220440882	0.0166184369492631
1.779559118236473	0.017210782224382975
1.8036072144288577	0.017730093896821442
1.8276553106212425	0.018159190715242874
1.8517034068136273	0.01848002081648815
1.875751503006012	0.018674171328053213
1.8997995991983967	0.018723534701075545
1.9238476953907815	0.01861112250138082
1.9478957915831663	0.018321996815229266
1.971943887775551	0.01784426573663787
1.9959919839679359	0.017170066022863386
2.0200400801603204	0.01629643775913099
2.0440881763527052	0.015225988160569264
2.06813627254509	0.013967249031840193
2.092184368737475	0.012534656984645938
2.1162324649298596	0.010948125529144249
2.1402805611222444	0.009232227670670522
2.164328657314629	0.007415057569532809
2.188376753507014	0.005526880214979933
2.212424849699399	0.00359870092224689
2.2364729458917836	0.0016608879974238492
2.2605210420841684	-0.00025803657740302216
2.284569138276553	-0.0021323565091878817
2.308617234468938	-0.003939828136903743
2.3326653306613228	-0.005662050624054139
2.3567134268537075	-0.007284565967945536
2.3807615230460923	-0.008796735919939444
2.404809619238477	-0.01019145268211911
