0,1,,
O,-0.066971,-1.2587891,-0.000049
C,-1.1749299,-0.4032323,0.0000024
C,-0.8784332,0.9002181,0.0000296
C,0.6325956,1.0837898,-0.0000339
C,1.1471902,-0.3854641,0.0000305
H,-2.1261921,-0.9136793,0.0000079
H,-1.5881546,1.7145356,0.0000553
H,0.981933,1.6359927,0.8819956
H,0.9818538,1.6358937,-0.8821588
H,1.7232311,-0.6421927,0.8919202
H,1.7233823,-0.6422385,-0.8917457
